"CN","HABTYPCD","PUB_CD","SCIENTIFIC_NAME","COMMON_NAME","VALID","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"3720681010690","CWG111","604","PSME-ABIES/CARU","Douglas-fir-true fir/pinegrass (residual soil)","Y","",2004-10-19,"10690","",,""
"3720682010690","CWG112","604","PSME-ABIES/CARU","Douglas-fir-true fir/pinegrass (ash soil)","Y","",2004-10-19,"10690","",,""
"3720683010690","CWS211","604","ABGR/VAME","grand fir/thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3720684010690","CWS811","604","ABGR/VASC","grand fir/grouse huckleberry","Y","",2004-10-19,"10690","",,""
"3720685010690","FS5911","604","POPH","poke knotweed","Y","",2004-10-19,"10690","",,""
"3720686010690","GB4911","604","PSSPS-POSE-DAUN","bluebunch wheatgrass-Sandberg bluegrass-onespike danthonia (shallow soil,scabland)","Y","",2004-10-19,"10690","",,""
"3720687010690","GB4912","604","PSSPS-FEID","bluebunch wheatgrass-Idaho fescue (deep soil, gentle slopes)","Y","",2004-10-19,"10690","",,""
"3720688010690","GB4913","604","PSSPS-POSE","bluebunch wheatgrass-Sandberg bluegrass (shallow soil, steep slopes)","Y","",2004-10-19,"10690","",,""
"3720689010690","CDS311","603","PSME-TSHE/COCOC","Douglas-fir-western hemlock/California hazelnut (steep, shallow soil)","Y","",2004-10-19,"10690","",,""
"3720690010690","HT0HM011","513","LIDE3-ACMA3/POMU","tanoak-bigleaf maple/swordfern","Y","",2004-10-19,"10690","",,""
"3720691010690","HT0HM012","513","LIDE3/ACCI-GASH","tanoak/vine maple-salal","Y","",2004-10-19,"10690","",,""
"3720692010690","HT0HM013","513","LIDE3/ACCI","tanoak/vine maple","Y","",2004-10-19,"10690","",,""
"3720693010690","HT0HOB00","513","LIDE3/QUKE","tanoak-California black oak","Y","",2004-10-19,"10690","",,""
"3720694010690","HT0HOB11","513","LIDE3/QUKE","tanoak-California black oak","Y","",2004-10-19,"10690","",,""
"3720695010690","HT0HOL00","513","LIDE3-QUCH2","tanoak-canyon live oak","Y","",2004-10-19,"10690","",,""
"3720696010690","HT0HOL11","513","LIDE3-QUCH2","tanoak-canyon live oak (rockpile)","Y","",2004-10-19,"10690","",,""
"3720697010690","HT0HOL12","513","LIDE3-QUCH2/VAOV2","tanoak-canyon live oak/California huckleberry","Y","",2004-10-19,"10690","",,""
"3720698010690","HT0HOL13","513","LIDE3-QUCH2/GASH-MANE2","tanoak-canyon live oak/salal-Cascade barberry","Y","",2004-10-19,"10690","",,""
"3720699010690","HT0HOL14","513","LIDE3-QUCH2-QUKE/TODI","tanoak-canyon live oak-California black oak/Pacific poison oak","Y","",2004-10-19,"10690","",,""
"3720700010690","HT0HOL15","513","LIDE3-QUCH2/TODI","tanoak-canyon live oak/Pacific poison oak","Y","",2004-10-19,"10690","",,""
"3720701010690","HT0HOL16","513","LIDE3-QUCH2/MANE2","tanoak-canyon live oak/Cascade barberry","Y","",2004-10-19,"10690","",,""
"3720702010690","HT0SD000","513","LIDE3/2SHRUB","tanoak/shrub (dry)","Y","",2004-10-19,"10690","",,""
"3720703010690","HT0SD011","513","LIDE3/TODI/LOHIV","tanoak/Pacific poison oak/pink honeysuckle","Y","",2004-10-19,"10690","",,""
"3720704010690","HT0SD012","513","LIDE3/MANE2","tanoak/Cascade barberry","Y","",2004-10-19,"10690","",,""
"3720705010690","HT0SEH00","513","LIDE3/VAOV2","tanoak/California huckleberry","Y","",2004-10-19,"10690","",,""
"3720706010690","HT0SEH11","513","LIDE3/VAOV2","tanoak/California huckleberry","Y","",2004-10-19,"10690","",,""
"3720707010690","HT0SEH12","513","LIDE3/VAOV2-GASH","tanoak/California huckleberry-salal","Y","",2004-10-19,"10690","",,""
"3720708010690","HT0SEH13","513","LIDE3/VAOV2-RHMA3","tanoak/California huckleberry-Pacific rhododendron","Y","",2004-10-19,"10690","",,""
"3720709010690","HT0SM000","513","LIDE3/2SHRUB","tanoak/shrub (moist)","Y","",2004-10-19,"10690","",,""
"3720710010690","HT0SM011","513","LIDE3/COCOC","tanoak/California hazelnut","Y","",2004-10-19,"10690","",,""
"3720711010690","HT0SOH00","513","LIDE3/QUVA","tanoak/huckleberry oak","Y","",2004-10-19,"10690","",,""
"3720712010690","HT0SOH11","513","LIDE3/QUVA-RHMA3","tanoak/huckleberry oak-Pacific rhododendron","Y","",2004-10-19,"10690","",,""
"3720713010690","HT0SSG00","513","LIDE3/GASH","tanoak/salal","Y","",2004-10-19,"10690","",,""
"3720714010690","HT0SSG11","513","LIDE3/GASH","tanoak/salal","Y","",2004-10-19,"10690","",,""
"3720715010690","HT0SSG12","513","LIDE3/GASH-RHMA3","tanoak/salal-Pacific rhododendron","Y","",2004-10-19,"10690","",,""
"3720716010690","HT0SSG13","513","LIDE3/GASH-MANE2","tanoak/salal-Cascade barberry","Y","",2004-10-19,"10690","",,""
"3720717010690","CJG112","602","JUOC/PSSP6-POSE","western juniper/bluebunch wheatgrass-Sandberg bluegrass","Y","",2004-10-19,"10690","",,""
"3720718010690","CJS221","602","JUOC/ARTR2/PSSPS","western juniper/big sagebrush/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3720719010690","CJS222","602","JUOC/ARTR2/PSSPS-CHDO","western juniper/big sagebrush/bluebunch wheatgrass-Douglas' dustymaiden","Y","",2004-10-19,"10690","",,""
"3720720010690","CJS223","602","JUOC/ARTR2/PSSPS-ASPUL2","western juniper/big sagebrush/bluebunch wheatgrass-woollypod milkvetch","Y","",2004-10-19,"10690","",,""
"3720721010690","CJS224","602","JUOC/ARTR2/FEID","western juniper/big sagebrush/Idaho fescue","Y","",2004-10-19,"10690","",,""
"3720722010690","CJS225","602","JUOC/ARTR2/FEID-LUPIN","western juniper/big sagebrush/Idaho fescue-lupine","Y","",2004-10-19,"10690","",,""
"3720723010690","CJS236","602","JUOC/ARTR2-PUTR2","western juniper/big sagebrush-antelope bitterbrush","Y","",2004-10-19,"10690","",,""
"3720724010690","CDS151","603","PSME/HODI","Douglas-fir/oceanspray","Y","",2004-10-19,"10690","",,""
"3720725010690","CDS252","603","PSME/ACCI/GASH","Douglas-fir/vine maple/salal","Y","",2004-10-19,"10690","",,""
"3720726010690","CDS253","603","PSME/ACCI/MANE2","Douglas-fir/vine maple/Cascade barberry","Y","",2004-10-19,"10690","",,""
"3720727010690","CDS254","603","PSME/ACCI/WHMO","Douglas-fir/vine maple/common whipplea","Y","",2004-10-19,"10690","",,""
"3720728010690","CD0HOL13","513","PSME-QUCH2-LIDE3","Douglas-fir-canyon live oak-tanoak","Y","",2004-10-19,"10690","",,""
"3720729010690","CD0HOO00","513","PSME-QUGA4","Douglas-fir-Oregon white oak","Y","",2004-10-19,"10690","",,""
"3720730010690","CD0HOO11","513","PSME-QUGA4/2GRAM","Douglas-fir-Oregon white oak/grass","Y","",2004-10-19,"10690","",,""
"3720731010690","CD0HOO12","513","PSME-QUGA4/HODI","Douglas-fir-Oregon white oak/oceanspray","Y","",2004-10-19,"10690","",,""
"3720732010690","CD0HT000","513","PSME-LIDE3","Douglas-fir-tanoak","Y","",2004-10-19,"10690","",,""
"3722640010690","610010","301","QUOB/BOUTE","Mexican blue oak/mixed grama","Y","",2004-10-19,"10690","",,""
"3722641010690","204400","301","PIED/ARPU5","twoneedle pinyon/pointleaf manzanita","Y","",2004-10-19,"10690","",,""
"3722642010690","610020","301","QUOB/DAWH2","Mexican blue oak/common sotol","Y","",2004-10-19,"10690","",,""
"3722643010690","620010","301","QUEM/ARPU5","Emory oak/pointleaf manzanita","Y","",2004-10-19,"10690","",,""
"3722644010690","620020","301","QUEM/BOCU","Emory oak/sideoats grama","Y","",2004-10-19,"10690","",,""
"3722645010690","620021","301","QUEM/BOCU/NOMI","Emory oak/sideoats grama/sacahuista","Y","",2004-10-19,"10690","",,""
"3722646010690","620030","301","QUEM/DAWH2","Emory oak/common sotol","Y","",2004-10-19,"10690","",,""
"3722647010690","002701","205","ABLA/PERA-PSME","subalpine fir/sicletop lousewort-Douglas-fir","Y","",2004-10-19,"10690","",,""
"3722648010690","00271","205","ABLA/ARLA8","subalpine fir/broadleaf arnica","Y","",2004-10-19,"10690","",,""
"3722649010690","00272","205","ABLA/VAME","subalpine fir/thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3722650010690","002721","205","ABLA/VAME-VASC","subalpine fir/thinleaf huckleberry-grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3722651010690","002722","205","ABLA/VAME-PAMY","subalpine fir/thinleaf huckleberry-Oregon boxleaf","Y","",2004-10-19,"10690","",,""
"3722652010690","002723","205","ABLA/VAME-VAME","subalpine fir/thinleaf huckleberry-thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3722653010690","00273","205","ABLA/SPBE2","subalpine fir/white spirea","Y","",2004-10-19,"10690","",,""
"3722654010690","00274","205","ABLA/ACCO4","subalpine fir/Columbian monkshood","Y","",2004-10-19,"10690","",,""
"3722655010690","00275","205","ABLA/CARU","subalpine fir/pinegrass","Y","",2004-10-19,"10690","",,""
"3722656010690","002750","205","ABLA/CARU-CARU","subalpine fir/pinegrass-pinegrass","Y","",2004-10-19,"10690","",,""
"3722657010690","002751","205","ABLA/CARU-PAMY","subalpine fir/pinegrass-Oregon boxleaf","Y","",2004-10-19,"10690","",,""
"3722658010690","00276","205","ABLA/OSBE","subalpine fir/sweetcicely","Y","",2004-10-19,"10690","",,""
"3722659010690","002760","205","ABLA/OSBE-OSBE","subalpine fir/sweetcicely-sweetcicely","Y","",2004-10-19,"10690","",,""
"3722660010690","002761","205","ABLA/OSBE-PAMY","subalpine fir/sweetcicely-Oregon boxleaf","Y","",2004-10-19,"10690","",,""
"3722661010690","00278","205","ABLA/PASA12","subalpine fir/burnet ragwort","Y","",2004-10-19,"10690","",,""
"3722662010690","002780","205","ABLA/PASA12-PASA12","subalpine fir/burnet ragwort-burnet ragwort","Y","",2004-10-19,"10690","",,""
"3722663010690","002781","205","ABLA/PASA12-PSME","subalpine fir/burnet ragwort-Douglas-fir","Y","",2004-10-19,"10690","",,""
"3722664010690","00279","205","ABLA/CARO5","subalpine fir/Ross' sedge","Y","",2004-10-19,"10690","",,""
"3722665010690","00281","205","ABLA/RIMO2","subalpine fir/gooseberry currant","Y","",2004-10-19,"10690","",,""
"3722666010690","002811","205","ABLA/RIMO2-RIMO2","subalpine fir/gooseberry currant-gooseberry currant","Y","",2004-10-19,"10690","",,""
"3722667010690","002812","205","ABLA/RIMO2-PIAL","subalpine fir/gooseberry currant-whitebark pine","Y","",2004-10-19,"10690","",,""
"3722668010690","002813","205","ABLA/RIMO2-THFE","subalpine fir/gooseberry currant-Fendler's meadow-rue","Y","",2004-10-19,"10690","",,""
"3722669010690","002814","205","ABLA/RIMO2-PICO","subalpine fir/gooseberry currant-lodgepole pine","Y","",2004-10-19,"10690","",,""
"3722670010690","002815","205","ABLA/RIMO2-TRSP2","subalpine fir/gooseberry currant-spike trisetum","Y","",2004-10-19,"10690","",,""
"3722671010690","002816","205","ABLA/RIMO2-MEAR6","subalpine fir/gooseberry currant-aspen bluebells","Y","",2004-10-19,"10690","",,""
"3722672010690","00283","205","ABLA/LUGLH","subalpine fir/Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3722673010690","002830","205","ABLA/LUGLH-LUGLH","subalpine fir/Hitchcock's smooth woodrush-Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3722674010690","002831","205","ABLA/LUGLH-VASC","subalpine fir/Hitchcock's smooth woodrush-grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3722675010690","002832","205","ABLA/LUGLH-MEFE","subalpine fir/Hitchcock's smooth woodrush-rusty menziesia","Y","",2004-10-19,"10690","",,""
"3722676010690","00284","205","ABLA/OPHO","subalpine fir/devilsclub","Y","",2004-10-19,"10690","",,""
"3722677010690","00285","205","ABLA/HODU","subalpine fir/rockspirea (scree forest)","Y","",2004-10-19,"10690","",,""
"3722678010690","00286","205","ABLA/JAAM","subalpine fir/fivepetal cliffbush (scree forest)","Y","",2004-10-19,"10690","",,""
"3722679010690","00287","205","ABLA/SABR6","subalpine fir/yellowdot saxifrage (scree forest)","Y","",2004-10-19,"10690","",,""
"3722680010690","00288","205","ABLA/PHMA5","subalpine fir/mallow ninebark","Y","",2004-10-19,"10690","",,""
"3722681010690","002700","205","ABLA/PERA-PERA","subalpine fir/sicletop lousewort-sicletop lousewort","Y","",2004-10-19,"10690","",,""
"3722682010690","00289","205","ABLA/SYAL","subalpine fir/common snowberry","Y","",2004-10-19,"10690","",,""
"3722683010690","00290","205","ABLA/CALEH2","subalpine fir/Howell's marsh marigold","Y","",2004-10-19,"10690","",,""
"3722684010690","52101","201","TRLAA2-LIFI/ERPE3","American globeflower-fernleaf licorice-root/subalpine fleabane","Y","",2004-10-19,"10690","",,""
"3722685010690","522","201","SUAED","seepweed series","Y","",2004-10-19,"10690","",,""
"3722686010690","52201","201","SUAE/SARU","seepweed/red swampfire","Y","",2004-10-19,"10690","",,""
"3722687010690","522011","201","SUAE/SARU-PUAI","seepweed/red swampfire-Nuttall's alkaligrass","Y","",2004-10-19,"10690","",,""
"3722688010690","522012","201","SUAE/SARU-SEVE2","seepweed/red swampfire-verrucose seapurslane","Y","",2004-10-19,"10690","",,""
"3722689010690","523","201","OREOX","oreoxis series","Y","",2004-10-19,"10690","",,""
"3722690010690","52301","201","ORBA/SAAR27-SEDE","Baker's alpineparsley/arctic willow-lesser spikemoss","Y","",2004-10-19,"10690","",,""
"3722691010690","524","201","VETE4","Colorado false hellebore series","Y","",2004-10-19,"10690","",,""
"3722692010690","52401","201","VETE4/HEMA80","Colorado false hellebore/common cowparsnip","Y","",2004-10-19,"10690","",,""
"3722693010690","525","201","PHLOX","phlox series","Y","",2004-10-19,"10690","",,""
"3722694010690","52501","201","PHSI/TRDA2","Siberian phlox/alpine clover","Y","",2004-10-19,"10690","",,""
"3722695010690","526","201","PHYSA2","twinpod series","Y","",2004-10-19,"10690","",,""
"3722696010690","52601","201","PHAL10/PEHA10","Avery Peak twinpod/Harrington's beardtongue","Y","",2004-10-19,"10690","",2006-07-12,"10690"
"3722697010690","527","201","SMCA","alpine smelowskia series","Y","",2004-10-19,"10690","",,""
"3722698010690","52701","201","SMCA/ARCAB4","alpine smelowskia/field sagewort","Y","",2004-10-19,"10690","",,""
"3722699010690","528","201","ERIOG","buckwheat series","Y","",2004-10-19,"10690","",,""
"3722700010690","52801","201","ERCO11/OXDE2","Colorado buckwheat/nodding locoweed","Y","",2004-10-19,"10690","",2006-07-12,"10690"
"3722701010690","529","201","IVGO","Gordon's ivesia series","Y","",2004-10-19,"10690","",,""
"3722702010690","52901","201","IVGO/ARFEF3","Gordon's ivesia/Fendler's dandwort","Y","",2004-10-19,"10690","",,""
"3722703010690","CECX002003","202","?","blacktailed prairie dog town grassland complex","Y","",2004-10-19,"10690","",2005-01-24,"10690"
"3722704010690","CEGL001047","202","ARTRW8/PASM","Wyoming big sagebrush/western wheatgrass","Y","",2004-10-19,"10690","",,""
"3722705010690","CEGL001188","202","SACA4/CARO6","sageleaf willow/beaked sedge","Y","",2004-10-19,"10690","",,""
"3722706010690","CEGL002138","202","QUAM2/PRVI-SYOC","bur oak/chokecherry-western snowberry","Y","",2004-10-19,"10690","",,""
"3722707010690","CEGL002228","202","TYPHA-SCIRP","Northern Great Plains Cattail-Bulrush marsh","Y","",2004-10-19,"10690","",,""
"3722708010690","CEGL005257","202","?","sandstone dry Great Plains cliff sparse vegetation","Y","",2004-10-19,"10690","",2005-01-24,"10690"
"3722709010690","CEGL005283","202","?","igneous/metamorphic black hills butte sparse vegetation","Y","",2004-10-19,"10690","",2005-01-24,"10690"
"3722710010690","CEGL000555","203","QUMA2-OSVI","bur oak-hophornbeam","Y","",2004-10-19,"10690","",,""
"3722711010690","CEGL000596","203","POTR5/PRVI","quaking aspen/chokecherry","Y","",2004-10-19,"10690","",,""
"3722712010690","CEGL000628","203","ACNE2/PRVI","boxelder/chokecherry","Y","",2004-10-19,"10690","",,""
"3722713010690","CEGL000659","203","PODE3-SAAM3/SAEX","eastern cottonwood-peachleaf willow/ narrowleaf willow floodplain","Y","",2004-10-19,"10690","",,""
"3722714010690","CEGL000660","203","PODE3/SYOC","eastern cottonwood/western snowberry floodplain","Y","",2004-10-19,"10690","",,""
"3722715010690","CEGL000947","203","SAAM3","peachleaf willow","Y","",2004-10-19,"10690","",,""
"3722716010690","CEGL001093","203","CRDO2-CRCH","black hawthorne-fireberry hawthorne","Y","",2004-10-19,"10690","",,""
"3722717010690","CEGL001131","203","SYOC","western snowberry","Y","",2004-10-19,"10690","",,""
"3722718010690","CEGL001161","203","BEOC2/COSE16","water birch/redosier dogwood","Y","",2004-10-19,"10690","",,""
"3722719010690","CEGL001173","203","SABE2","Bebb willow","Y","",2004-10-19,"10690","",,""
"3722720010690","CEGL001188","203","SACA4/CARO6","sageleaf willow/beaked sedge","Y","",2004-10-19,"10690","",,""
"3722721010690","CEGL001197","203","SAEX","narrowleaf willow","Y","",2004-10-19,"10690","",,""
"3722722010690","CEGL001477","203","SPPE-CAREX","prairie cordgrass-sedge wet meadow","Y","",2004-10-19,"10690","",,""
"3722723010690","CEGL001559","203","CACA4","bluegjoint wet meadow","Y","",2004-10-19,"10690","",,""
"3722724010690","CEGL001813","203","CANE2","Nebraska sedge wet meadow","Y","",2004-10-19,"10690","",,""
"3722725010690","521","201","TRLAA2","American globeflower series","Y","",2004-10-19,"10690","",,""
"3722726010690","673","111","ABLA/MEFE-XETE","subalpine fir/rusty menziesia-common beargrass","Y","",2004-10-19,"10690","",,""
"3722727010690","674","111","ABLA/MEFE-VASC","subalpine fir/rusty menziesia-grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3722728010690","675","111","TSME/STAM2","mountain hemlock/claspleaf twistedstalk","Y","",2004-10-19,"10690","",,""
"3722729010690","676","111","TSME/STAM2-LUGLH","mountain hemlock/claspleaf twistedstalk-Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3722730010690","677","111","TSME/STAM2-MEFE","mountain hemlock/claspleaf twistedstalk-rusty menziesia","Y","",2004-10-19,"10690","",,""
"3722731010690","680","111","TSME/MEFE","mountain hemlock/rusty menziesia","Y","",2004-10-19,"10690","",,""
"3722732010690","681","111","TSME/MEFE-LUGLH","mountain hemlock/rusty menziesia-Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3722733010690","682","111","TSME/MEFE-XETE","mountain hemlock/rusty menziesia-common beargrass","Y","",2004-10-19,"10690","",,""
"3722734010690","685","111","TSME/CLUN2","mountain hemlock/bride's bonnet","Y","",2004-10-19,"10690","",,""
"3722735010690","686","111","TSME/CLUN2-MEFE","mountain hemlock/bride's bonnet-rusty menziesia","Y","",2004-10-19,"10690","",,""
"3722736010690","690","111","ABLA/XETE","subalpine fir/common beargrass","Y","",2004-10-19,"10690","",,""
"3722737010690","691","111","ABLA/XETE-VAME","subalpine fir/common beargrass-thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3722738010690","692","111","ABLA/XETE-VASC","subalpine fir/common beargrass-grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3722739010690","693","111","ABLA/XETE-COOC","subalpine fir/common beargrass-Idaho goldthread","Y","",2004-10-19,"10690","",,""
"3722740010690","694","111","ABLA/XETE-LUGLH","subalpine fir/common beargrass-Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3722741010690","700","111","ABLA","subalpine fir (lower subalpine)","Y","",2004-10-19,"10690","",,""
"3722742010690","710","111","TSME/XETE","mountain hemlock/common beargrass","Y","",2004-10-19,"10690","",,""
"3722743010690","711","111","TSME/XETE-LUGLH","mountain hemlock/common beargrass-Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3722744010690","712","111","TSME/XETE-VAME","mountain hemlock/common beargrass-thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
